ZIP_CODE,CITY,STATE,LAT,LONG
36754,MAGNOLIA,AL,32.1419,-87.6998
36756,MARION,AL,32.6463,-87.3314
36758,PLANTERSVILLE,AL,32.6176,-86.9475
36759,MARION JUNCTION,AL,32.4266,-87.2702
36761,MINTER,AL,32.1899,-87.0633
36763,MYRTLEWOOD,AL,32.2516,-87.9494
36764,NANAFALIA,AL,32.1129,-87.9881
36765,NEWBERN,AL,32.5515,-87.5615
36766,OAK HILL,AL,31.947,-87.0745
36767,ORRVILLE,AL,32.2949,-87.2214
36768,PINE APPLE,AL,31.9265,-87.0047
36769,PINE HILL,AL,31.9735,-87.5771
36773,SAFFORD,AL,32.3002,-87.3693
36775,SARDIS,AL,32.2844,-86.992
36776,SAWYERVILLE,AL,32.7578,-87.7402
36782,SWEET WATER,AL,32.0773,-87.9228
36783,THOMASTON,AL,32.2538,-87.5974
36784,THOMASVILLE,AL,31.9067,-87.7598
36785,TYLER,AL,32.3239,-86.8646
36786,UNIONTOWN,AL,32.447,-87.4934
36790,STANTON,AL,32.7332,-86.8963
36792,RANDOLPH,AL,32.8888,-86.907
36793,LAWLEY,AL,32.8646,-86.9567
36801,OPELIKA,AL,32.6454,-85.3783
36802,OPELIKA,AL,32.5782,-85.349
36803,OPELIKA,AL,32.6454,-85.3783
36804,OPELIKA,AL,32.5768,-85.312
36830,AUBURN,AL,32.5475,-85.4682
36831,AUBURN,AL,32.6099,-85.4808
36832,AUBURN,AL,32.592,-85.5189
36849,AUBURN UNIVERSITY,AL,32.6024,-85.4873
36850,CAMP HILL,AL,32.7827,-85.6474
36851,COTTONTON,AL,32.1468,-85.0738
36852,CUSSETA,AL,32.7831,-85.2756
36853,DADEVILLE,AL,32.8224,-85.7704
36854,VALLEY,AL,32.8113,-85.1749
36855,FIVE POINTS,AL,33.0424,-85.3243
36856,FORT MITCHELL,AL,32.2965,-84.9972
36858,HATCHECHUBBEE,AL,32.2845,-85.3029
36859,HOLY TRINITY,AL,32.2298,-85.0082
36860,HURTSBORO,AL,32.2454,-85.3959
36861,JACKSONS GAP,AL,32.8797,-85.8487
36862,LAFAYETTE,AL,32.9252,-85.4426
36863,LANETT,AL,32.8616,-85.2161
36865,LOACHAPOKA,AL,32.6043,-85.5933
36866,NOTASULGA,AL,32.5437,-85.6871
36867,PHENIX CITY,AL,32.4978,-85.0234
36868,PHENIX CITY,AL,32.4646,-85.0206
36869,PHENIX CITY,AL,32.4204,-85.0796
36870,PHENIX CITY,AL,32.4781,-85.124
36871,PITTSVIEW,AL,32.1733,-85.1312
36872,VALLEY,AL,32.5782,-85.349
36874,SALEM,AL,32.6212,-85.184
36875,SEALE,AL,32.3053,-85.1677
36877,SMITHS STATION,AL,32.5401,-85.0985
36879,WAVERLY,AL,32.7632,-85.5144
36901,BELLAMY,AL,32.449,-88.1336
36904,BUTLER,AL,32.0829,-88.2064
36907,CUBA,AL,32.411,-88.3611
36908,GILBERTOWN,AL,31.8666,-88.3265
36910,JACHIN,AL,32.0042,-88.2007
36912,LISMAN,AL,32.2177,-88.3234
36913,MELVIN,AL,32.0042,-88.2007
36915,NEEDHAM,AL,31.9879,-88.3367
36916,PENNINGTON,AL,32.2094,-88.049
36919,SILAS,AL,31.7668,-88.3091
36921,TOXEY,AL,31.9155,-88.151
36922,WARD,AL,32.3038,-88.1476
36925,YORK,AL,32.4728,-88.2683
37010,ADAMS,TN,36.5582,-87.1226
37011,ANTIOCH,TN,36.0601,-86.6722
37012,ALEXANDRIA,TN,36.0711,-86.0372
37013,ANTIOCH,TN,36.0595,-86.6592
37014,ARRINGTON,TN,35.8566,-86.6633
37015,ASHLAND CITY,TN,36.2731,-87.0447
37016,AUBURNTOWN,TN,35.9338,-86.1126
37018,BEECHGROVE,TN,35.6447,-86.2046
37019,BELFAST,TN,35.4069,-86.7095
37020,BELL BUCKLE,TN,35.6381,-86.3949
37022,BETHPAGE,TN,36.5186,-86.3146
37023,BIG ROCK,TN,36.5716,-87.7378
37024,BRENTWOOD,TN,36.0331,-86.7828
37025,BON AQUA,TN,35.9471,-87.2996
37026,BRADYVILLE,TN,35.7053,-86.0912
37027,BRENTWOOD,TN,36.0063,-86.7909
37028,BUMPUS MILLS,TN,36.6226,-87.8614
37029,BURNS,TN,36.0471,-87.3061
37030,CARTHAGE,TN,36.2763,-85.9517
37031,CASTALIAN SPRINGS,TN,36.3806,-86.3107
37032,CEDAR HILL,TN,36.5514,-86.9992
37033,CENTERVILLE,TN,35.7797,-87.4775
37034,CHAPEL HILL,TN,35.6354,-86.6836
37035,CHAPMANSBORO,TN,36.3768,-87.1127
37036,CHARLOTTE,TN,36.2326,-87.2816
37037,CHRISTIANA,TN,35.696,-86.368
37040,CLARKSVILLE,TN,36.522,-87.349
37041,CLARKSVILLE,TN,36.4774,-87.3772
37042,CLARKSVILLE,TN,36.5853,-87.4186
37043,CLARKSVILLE,TN,36.5107,-87.2757
37044,CLARKSVILLE,TN,36.5314,-87.353
37046,COLLEGE GROVE,TN,35.7832,-86.7495
37047,CORNERSVILLE,TN,35.3409,-86.8286
37048,COTTONTOWN,TN,36.4912,-86.6033
37049,CROSS PLAINS,TN,36.5531,-86.6761
37050,CUMBERLAND CITY,TN,36.3729,-87.6306
37051,CUMBERLAND FURNACE,TN,36.2721,-87.3914
37052,CUNNINGHAM,TN,36.3789,-87.4245
37055,DICKSON,TN,36.076,-87.3995
37056,DICKSON,TN,36.1469,-87.353
37057,DIXON SPRINGS,TN,36.4455,-86.0533
37058,DOVER,TN,36.4942,-87.8787
37059,DOWELLTOWN,TN,35.9725,-85.9055
37060,EAGLEVILLE,TN,35.7492,-86.6327
37061,ERIN,TN,36.3067,-87.679
37062,FAIRVIEW,TN,35.9755,-87.1321
37063,FOSTERVILLE,TN,35.6551,-86.403
37064,FRANKLIN,TN,35.9328,-86.8788
37065,FRANKLIN,TN,35.9251,-86.8689
37066,GALLATIN,TN,36.3834,-86.4512
37067,FRANKLIN,TN,35.9121,-86.7655
37068,FRANKLIN,TN,35.8746,-86.9076
37069,FRANKLIN,TN,35.9796,-86.9106
37070,GOODLETTSVILLE,TN,36.3231,-86.7133
37071,GLADEVILLE,TN,36.1562,-86.3049
37072,GOODLETTSVILLE,TN,36.3417,-86.7212
37073,GREENBRIER,TN,36.4229,-86.7914
37074,HARTSVILLE,TN,36.3947,-86.1704
37075,HENDERSONVILLE,TN,36.3054,-86.6072
37076,HERMITAGE,TN,36.1848,-86.6002
37077,HENDERSONVILLE,TN,36.3047,-86.6211
37078,HURRICANE MILLS,TN,35.924,-87.8105
37079,INDIAN MOUND,TN,36.4946,-87.6804
37080,JOELTON,TN,36.329,-86.9163
37082,KINGSTON SPRINGS,TN,36.0953,-87.1156
37083,LAFAYETTE,TN,36.539,-86.0242
37085,LASCASSAS,TN,35.9495,-86.3112
37086,LA VERGNE,TN,36.0127,-86.56
37087,LEBANON,TN,36.2098,-86.3024
37088,LEBANON,TN,36.2081,-86.2911
37089,LA VERGNE,TN,35.8596,-86.421
37090,LEBANON,TN,36.1185,-86.263
37091,LEWISBURG,TN,35.4596,-86.7812
37095,LIBERTY,TN,36.0067,-85.9678
37096,LINDEN,TN,35.5944,-87.8567
37097,LOBELVILLE,TN,35.7467,-87.8251
37098,LYLES,TN,35.8502,-87.3127
37101,MC EWEN,TN,36.1185,-87.6422
37110,MCMINNVILLE,TN,35.6834,-85.77
37111,MCMINNVILLE,TN,35.6834,-85.77
37115,MADISON,TN,36.2604,-86.7046
37116,MADISON,TN,36.1866,-86.7852
37118,MILTON,TN,35.9221,-86.1824
37119,MITCHELLVILLE,TN,36.632,-86.539
37121,MOUNT JULIET,TN,36.2001,-86.5186
37122,MOUNT JULIET,TN,36.1897,-86.5023
37127,MURFREESBORO,TN,35.763,-86.3722
37128,MURFREESBORO,TN,35.8454,-86.4867
37129,MURFREESBORO,TN,35.871,-86.4181
37130,MURFREESBORO,TN,35.8456,-86.3903
37131,MURFREESBORO,TN,35.8596,-86.421
37132,MURFREESBORO,TN,35.8596,-86.421
37133,MURFREESBORO,TN,35.8456,-86.3903
37134,NEW JOHNSONVILLE,TN,36.0088,-87.9547
37135,NOLENSVILLE,TN,35.9307,-86.6829
37136,NORENE,TN,36.1562,-86.3049
37137,NUNNELLY,TN,35.8763,-87.5067
37138,OLD HICKORY,TN,36.2416,-86.6117
37140,ONLY,TN,35.8679,-87.6655
37141,ORLINDA,TN,36.611,-86.699
37142,PALMYRA,TN,36.4176,-87.4914
37143,PEGRAM,TN,36.1129,-87.0316
37144,PETERSBURG,TN,35.2924,-86.6447
37145,PLEASANT SHADE,TN,36.3462,-85.9189
37146,PLEASANT VIEW,TN,36.3783,-87.0395
37148,PORTLAND,TN,36.5673,-86.5059
37149,READYVILLE,TN,35.7989,-86.2415
37150,RED BOILING SPRINGS,TN,36.5177,-85.8662
37151,RIDDLETON,TN,36.3506,-86.0335
37152,RIDGETOP,TN,36.4025,-86.7722
37153,ROCKVALE,TN,35.745,-86.5352
37160,SHELBYVILLE,TN,35.4863,-86.4624
37161,SHELBYVILLE,TN,35.4834,-86.4603
37162,SHELBYVILLE,TN,35.5108,-86.45
37165,SLAYDEN,TN,36.2948,-87.4703
37166,SMITHVILLE,TN,35.9299,-85.8046
37167,SMYRNA,TN,35.9656,-86.5048
37171,SOUTHSIDE,TN,36.3626,-87.3061
37172,SPRINGFIELD,TN,36.5018,-86.8769
37174,SPRING HILL,TN,35.7173,-86.9048
37175,STEWART,TN,36.3241,-87.8725
37178,TENNESSEE RIDGE,TN,36.3297,-87.7808
37179,THOMPSONS STATION,TN,35.809,-86.8913
37180,UNIONVILLE,TN,35.6224,-86.5639
37181,VANLEER,TN,36.2237,-87.4565
37183,WARTRACE,TN,35.5123,-86.3277
37184,WATERTOWN,TN,36.0953,-86.1434
37185,WAVERLY,TN,36.0997,-87.7991
37186,WESTMORELAND,TN,36.5756,-86.2353
37187,WHITE BLUFF,TN,36.1253,-87.219
37188,WHITE HOUSE,TN,36.46,-86.6705
37189,WHITES CREEK,TN,36.2744,-86.8292
37190,WOODBURY,TN,35.8143,-86.05
37191,WOODLAWN,TN,36.5147,-87.5393
37201,NASHVILLE,TN,36.1657,-86.7781
37202,NASHVILLE,TN,36.3403,-86.8273
37203,NASHVILLE,TN,36.1504,-86.7916
37204,NASHVILLE,TN,36.1067,-86.7743
37205,NASHVILLE,TN,36.1114,-86.869
37206,NASHVILLE,TN,36.1798,-86.7411
37207,NASHVILLE,TN,36.2195,-86.774
37208,NASHVILLE,TN,36.1762,-86.8076
37209,NASHVILLE,TN,36.1546,-86.8602
37210,NASHVILLE,TN,36.1379,-86.741
37211,NASHVILLE,TN,36.0725,-86.724
37212,NASHVILLE,TN,36.1337,-86.8006
37213,NASHVILLE,TN,36.1663,-86.7669
37214,NASHVILLE,TN,36.1633,-86.6609
37215,NASHVILLE,TN,36.0986,-86.8219
37216,NASHVILLE,TN,36.2125,-86.7257
37217,NASHVILLE,TN,36.1052,-86.6591
37218,NASHVILLE,TN,36.2071,-86.8456
37219,NASHVILLE,TN,36.1678,-86.7837
37220,NASHVILLE,TN,36.0641,-86.7697
37221,NASHVILLE,TN,36.0662,-86.9639
37222,NASHVILLE,TN,36.1659,-86.7844
37224,NASHVILLE,TN,36.1866,-86.7852
37227,NASHVILLE,TN,36.1866,-86.7852
37228,NASHVILLE,TN,36.1901,-86.8053
37229,NASHVILLE,TN,36.1866,-86.7852
37230,NASHVILLE,TN,36.1866,-86.7852
37232,NASHVILLE,TN,36.1866,-86.7852
37234,NASHVILLE,TN,36.1866,-86.7852
37235,NASHVILLE,TN,36.1866,-86.7852
37236,NASHVILLE,TN,36.1866,-86.7852
37238,NASHVILLE,TN,36.1866,-86.7852
37240,NASHVILLE,TN,36.1866,-86.7852
37241,NASHVILLE,TN,36.1866,-86.7852
37242,NASHVILLE,TN,36.1866,-86.7852
37243,NASHVILLE,TN,36.165,-86.7821
37244,NASHVILLE,TN,36.1866,-86.7852
37246,NASHVILLE,TN,36.1586,-86.79
37250,NASHVILLE,TN,36.1866,-86.7852
37301,ALTAMONT,TN,35.4258,-85.7635
37302,APISON,TN,35.0149,-85.0164
37303,ATHENS,TN,35.4574,-84.6043
37304,BAKEWELL,TN,35.3452,-85.138
37305,BEERSHEBA SPRINGS,TN,35.4652,-85.6942
37306,BELVIDERE,TN,35.1415,-86.1728
37307,BENTON,TN,35.173,-84.6544
37308,BIRCHWOOD,TN,35.352,-84.9618
37309,CALHOUN,TN,35.3228,-84.7364
37310,CHARLESTON,TN,35.2556,-84.7666
37311,CLEVELAND,TN,35.1313,-84.875
37312,CLEVELAND,TN,35.2023,-84.8476
37313,COALMONT,TN,35.3516,-85.7003
37314,COKERCREEK,TN,35.2467,-84.3031
37315,COLLEGEDALE,TN,35.0479,-85.0574
37316,CONASAUGA,TN,34.9971,-84.7327
37317,COPPERHILL,TN,35.0207,-84.3748
37318,COWAN,TN,35.1783,-86.0167
37320,CLEVELAND,TN,35.1727,-84.8619
37321,DAYTON,TN,35.5002,-85.0135
37322,DECATUR,TN,35.5072,-84.8081
37323,CLEVELAND,TN,35.1361,-84.8457
37324,DECHERD,TN,35.2326,-86.0589
37325,DELANO,TN,35.2612,-84.6024
37326,DUCKTOWN,TN,35.0339,-84.3792
37327,DUNLAP,TN,35.3842,-85.3925
37328,ELORA,TN,35.0295,-86.3481
37329,ENGLEWOOD,TN,35.4272,-84.4833
37330,ESTILL SPRINGS,TN,35.2705,-86.1396
37331,ETOWAH,TN,35.3314,-84.5283
37332,EVENSVILLE,TN,35.6153,-85.0228
37333,FARNER,TN,35.1449,-84.3209
37334,FAYETTEVILLE,TN,35.1527,-86.5664
37335,FLINTVILLE,TN,35.0581,-86.413
37336,GEORGETOWN,TN,35.2932,-84.9127
37337,GRANDVIEW,TN,35.7608,-84.8615
37338,GRAYSVILLE,TN,35.4484,-85.179
37339,GRUETLI LAAGER,TN,35.3723,-85.618
37340,GUILD,TN,35.0178,-85.5116
37341,HARRISON,TN,35.1679,-85.0945
37342,HILLSBORO,TN,35.3699,-85.9724
37343,HIXSON,TN,35.1591,-85.2182
37345,HUNTLAND,TN,35.0512,-86.2694
37347,JASPER,TN,35.097,-85.5897
37348,KELSO,TN,35.1024,-86.4683
37349,MANCHESTER,TN,35.4976,-86.0748
37350,LOOKOUT MOUNTAIN,TN,34.9948,-85.3506
37351,LUPTON CITY,TN,35.1045,-85.2631
37352,LYNCHBURG,TN,35.2706,-86.372
37353,MC DONALD,TN,35.0869,-84.9892
37354,MADISONVILLE,TN,35.4916,-84.3395
37355,MANCHESTER,TN,35.4958,-86.0816
37356,MONTEAGLE,TN,35.2402,-85.8228
37357,MORRISON,TN,35.6029,-85.9197
37359,MULBERRY,TN,35.1941,-86.4217
37360,NORMANDY,TN,35.4296,-86.2557
37361,OCOEE,TN,35.1025,-84.7136
37362,OLD FORT,TN,35.2829,-85.2568
37363,OOLTEWAH,TN,35.0781,-85.0635
37364,CLEVELAND,TN,35.1727,-84.8619
37365,PALMER,TN,35.3741,-85.5643
37366,PELHAM,TN,35.314,-85.8441
37367,PIKEVILLE,TN,35.6408,-85.2077
37369,RELIANCE,TN,35.1807,-84.541
37370,RICEVILLE,TN,35.3731,-84.6951
37371,ATHENS,TN,35.4429,-84.593
37373,SALE CREEK,TN,35.3858,-85.1023
37374,SEQUATCHIE,TN,35.1634,-85.6371
37375,SEWANEE,TN,35.2011,-85.9126
37376,SHERWOOD,TN,35.0452,-85.9302
37377,SIGNAL MOUNTAIN,TN,35.1494,-85.3362
37378,SMARTT,TN,35.6403,-85.8366
37379,SODDY DAISY,TN,35.2527,-85.163
37380,SOUTH PITTSBURG,TN,35.028,-85.7225
37381,SPRING CITY,TN,35.6935,-84.8198
37382,SUMMITVILLE,TN,35.5595,-85.9925
37383,SEWANEE,TN,35.1805,-85.9035
37384,SODDY DAISY,TN,35.2211,-85.2091
37385,TELLICO PLAINS,TN,35.3562,-84.3068
37387,TRACY CITY,TN,35.2721,-85.7362
37388,TULLAHOMA,TN,35.3468,-86.22
37389,ARNOLD AFB,TN,35.4976,-86.0748
37391,TURTLETOWN,TN,35.1081,-84.3544
37394,VIOLA,TN,35.5384,-85.8591
37396,WHITESIDE,TN,34.9873,-85.4977
37397,WHITWELL,TN,35.1972,-85.5011
37398,WINCHESTER,TN,35.1864,-86.113
37401,CHATTANOOGA,TN,35.0456,-85.3097
37402,CHATTANOOGA,TN,35.0463,-85.3161
37403,CHATTANOOGA,TN,35.045,-85.2965
37404,CHATTANOOGA,TN,35.0306,-85.2722
37405,CHATTANOOGA,TN,35.0768,-85.3082
37406,CHATTANOOGA,TN,35.0614,-85.2478
37407,CHATTANOOGA,TN,35.0024,-85.2849
37408,CHATTANOOGA,TN,35.0292,-85.3068
37409,CHATTANOOGA,TN,34.9981,-85.331
37410,CHATTANOOGA,TN,35.0018,-85.3138
37411,CHATTANOOGA,TN,35.0271,-85.2356
37412,CHATTANOOGA,TN,35.0015,-85.2384
37414,CHATTANOOGA,TN,35.0456,-85.3097
37415,CHATTANOOGA,TN,35.1273,-85.2802
37416,CHATTANOOGA,TN,35.0942,-85.1757
37419,CHATTANOOGA,TN,35.0331,-85.3687
37421,CHATTANOOGA,TN,35.025,-85.1459
37422,CHATTANOOGA,TN,35.0456,-85.3097
37424,CHATTANOOGA,TN,35.0456,-85.3097
37450,CHATTANOOGA,TN,35.0456,-85.3097
37501,MEMPHIS,TN,35.1693,-89.9904
37544,MEMPHIS,TN,35.1496,-90.0487
37601,JOHNSON CITY,TN,36.3339,-82.3408
37602,JOHNSON CITY,TN,36.2717,-82.5012
37604,JOHNSON CITY,TN,36.3107,-82.381
37605,JOHNSON CITY,TN,36.3158,-82.3838
37614,JOHNSON CITY,TN,36.1571,-82.5626
37615,JOHNSON CITY,TN,36.3996,-82.4523
37616,AFTON,TN,36.2265,-82.7476
37617,BLOUNTVILLE,TN,36.5356,-82.3656
37618,BLUFF CITY,TN,36.4774,-82.2362
37620,BRISTOL,TN,36.5686,-82.1819
37621,BRISTOL,TN,36.5042,-82.2645
37625,BRISTOL,TN,36.5951,-82.1887
37640,BUTLER,TN,36.3282,-81.9856
37641,CHUCKEY,TN,36.2569,-82.6905
37642,CHURCH HILL,TN,36.5399,-82.7252
37643,ELIZABETHTON,TN,36.3445,-82.2015
37644,ELIZABETHTON,TN,36.3487,-82.2107
37645,MOUNT CARMEL,TN,36.5629,-82.6532
37650,ERWIN,TN,36.1342,-82.4163
37656,FALL BRANCH,TN,36.4158,-82.6256
37657,FLAG POND,TN,36.0085,-82.5623
37658,HAMPTON,TN,36.2577,-82.1891
37659,JONESBOROUGH,TN,36.2954,-82.4902
37660,KINGSPORT,TN,36.5484,-82.5618
37662,KINGSPORT,TN,36.5484,-82.5618
37663,KINGSPORT,TN,36.4715,-82.4834
37664,KINGSPORT,TN,36.5208,-82.5168
37665,KINGSPORT,TN,36.5799,-82.5733
37669,KINGSPORT,TN,36.5484,-82.5618
37680,LAUREL BLOOMERY,TN,36.5793,-81.7254
37681,LIMESTONE,TN,36.254,-82.625
37682,MILLIGAN COLLEGE,TN,36.296,-82.3054
37683,MOUNTAIN CITY,TN,36.4657,-81.814
37684,MOUNTAIN HOME,TN,36.3107,-82.3732
37686,PINEY FLATS,TN,36.4461,-82.334
37687,ROAN MOUNTAIN,TN,36.1773,-82.081
37688,SHADY VALLEY,TN,36.5272,-81.9068
37690,TELFORD,TN,36.2451,-82.5369
37691,TRADE,TN,36.3683,-81.7572
37692,UNICOI,TN,36.2066,-82.322
37694,WATAUGA,TN,36.3702,-82.2683
37699,PINEY FLATS,TN,36.4195,-82.304
37701,ALCOA,TN,35.7852,-83.9809
37705,ANDERSONVILLE,TN,36.1915,-84.0544
37707,ARTHUR,TN,36.5481,-83.6707
37708,BEAN STATION,TN,36.3249,-83.3142
37709,BLAINE,TN,36.1583,-83.6783
37710,BRICEVILLE,TN,36.1626,-84.2992
37711,BULLS GAP,TN,36.2832,-83.0374
37713,BYBEE,TN,36.074,-83.1631
37714,CARYVILLE,TN,36.3028,-84.203
37715,CLAIRFIELD,TN,36.565,-83.9397
37716,CLINTON,TN,36.0869,-84.1897
37717,CLINTON,TN,36.11,-84.1672
37719,COALFIELD,TN,36.0352,-84.3907
37721,CORRYTON,TN,36.12,-83.813
37722,COSBY,TN,35.8347,-83.2187
37723,CRAB ORCHARD,TN,35.9537,-84.8205
37724,CUMBERLAND GAP,TN,36.5504,-83.681
37725,DANDRIDGE,TN,36.0008,-83.4233
37726,DEER LODGE,TN,36.2176,-84.8191
37727,DEL RIO,TN,35.883,-83.015
37729,DUFF,TN,36.5086,-84.0454
37730,EAGAN,TN,36.552,-83.9769
37731,EIDSON,TN,36.4995,-83.0827
37732,ELGIN,TN,36.3323,-84.6063
37733,RUGBY,TN,36.3519,-84.7137
37737,FRIENDSVILLE,TN,35.7523,-84.1061
37738,GATLINBURG,TN,35.729,-83.4874
37742,GREENBACK,TN,35.6567,-84.171
37743,GREENEVILLE,TN,36.1316,-82.8692
37744,GREENEVILLE,TN,36.1683,-82.8548
37745,GREENEVILLE,TN,36.2455,-82.8238
37748,HARRIMAN,TN,35.9348,-84.5155
37752,HARROGATE,TN,36.5767,-83.6073
37753,HARTFORD,TN,35.8256,-83.0996
37754,HEISKELL,TN,36.115,-84.0438
37755,HELENWOOD,TN,36.4329,-84.5381
37756,HUNTSVILLE,TN,36.3983,-84.4288
37757,JACKSBORO,TN,36.3266,-84.1928
37760,JEFFERSON CITY,TN,36.1163,-83.481
37762,JELLICO,TN,36.577,-84.126
37763,KINGSTON,TN,35.8528,-84.4971
37764,KODAK,TN,35.9722,-83.6171
37765,KYLES FORD,TN,36.5721,-83.0507
37766,LA FOLLETTE,TN,36.4248,-84.0907
37769,LAKE CITY,TN,36.2032,-84.1386
37770,LANCING,TN,36.1456,-84.7135
37771,LENOIR CITY,TN,35.8104,-84.2665
37772,LENOIR CITY,TN,35.7883,-84.2188
37773,LONE MOUNTAIN,TN,36.3906,-83.5849
37774,LOUDON,TN,35.7292,-84.3436
37777,LOUISVILLE,TN,35.8375,-84.0089
37778,LOWLAND,TN,36.2133,-83.2752
37779,LUTTRELL,TN,36.2001,-83.76
37801,MARYVILLE,TN,35.6884,-84.0769
37802,MARYVILLE,TN,35.7565,-83.9705
37803,MARYVILLE,TN,35.6539,-83.9956
37804,MARYVILLE,TN,35.7991,-83.8852
37806,MASCOT,TN,36.0844,-83.7411
37807,MAYNARDVILLE,TN,36.2343,-83.8403
37809,MIDWAY,TN,36.151,-83.0281
37810,MOHAWK,TN,36.1869,-83.0902
37811,MOORESBURG,TN,36.3621,-83.2095
37813,MORRISTOWN,TN,36.1957,-83.2755
37814,MORRISTOWN,TN,36.2248,-83.3119
37815,MORRISTOWN,TN,36.2133,-83.2752
37816,MORRISTOWN,TN,36.2133,-83.2752
37818,MOSHEIM,TN,36.1839,-82.9674
37819,NEWCOMB,TN,36.5428,-84.1798
37820,NEW MARKET,TN,36.081,-83.5673
37821,NEWPORT,TN,35.9544,-83.2027
37822,NEWPORT,TN,35.967,-83.1877
37824,NEW TAZEWELL,TN,36.45,-83.5911
37825,NEW TAZEWELL,TN,36.4245,-83.6469
37826,NIOTA,TN,35.5819,-84.5721
37828,NORRIS,TN,36.2005,-84.0858
37829,OAKDALE,TN,36.01,-84.5753
37830,OAK RIDGE,TN,36.0159,-84.2623
37831,OAK RIDGE,TN,36.106,-84.1958
37840,OLIVER SPRINGS,TN,36.0366,-84.3486
37841,ONEIDA,TN,36.5053,-84.5293
37843,PARROTTSVILLE,TN,35.9983,-83.0736
37845,PETROS,TN,36.0959,-84.4424
37846,PHILADELPHIA,TN,35.6781,-84.4312
37847,PIONEER,TN,36.4695,-84.2907
37848,POWDER SPRINGS,TN,36.2357,-83.6801
37849,POWELL,TN,36.0435,-84.04
37851,PRUDEN,TN,36.5862,-83.901
37852,ROBBINS,TN,36.3527,-84.5904
37853,ROCKFORD,TN,35.8305,-83.9412
37854,ROCKWOOD,TN,35.8587,-84.6842
37857,ROGERSVILLE,TN,36.4162,-83.0108
37860,RUSSELLVILLE,TN,36.2567,-83.1914
37861,RUTLEDGE,TN,36.2501,-83.5125
37862,SEVIERVILLE,TN,35.8452,-83.5386
37863,PIGEON FORGE,TN,35.7922,-83.5638
37864,SEVIERVILLE,TN,35.8542,-83.6138
37865,SEYMOUR,TN,35.87,-83.7495
37866,SHARPS CHAPEL,TN,36.3685,-83.8127
37867,SHAWANEE,TN,36.5803,-83.6473
37868,PIGEON FORGE,TN,35.8809,-83.5561
37869,SNEEDVILLE,TN,36.5275,-83.2529
37870,SPEEDWELL,TN,36.4797,-83.8135
37871,STRAWBERRY PLAINS,TN,36.0687,-83.6568
37872,SUNBRIGHT,TN,36.2622,-84.6984
37873,SURGOINSVILLE,TN,36.4741,-82.8306
37874,SWEETWATER,TN,35.6015,-84.461
37876,SEVIERVILLE,TN,35.866,-83.4793
37877,TALBOTT,TN,36.16,-83.4129
37878,TALLASSEE,TN,35.5844,-83.9923
37879,TAZEWELL,TN,36.471,-83.5552
37880,TEN MILE,TN,35.6862,-84.6548
37881,THORN HILL,TN,36.3917,-83.366
37882,TOWNSEND,TN,35.6784,-83.7572
37885,VONORE,TN,35.5354,-84.1778
37886,WALLAND,TN,35.7533,-83.8243
37887,WARTBURG,TN,36.1016,-84.5652
37888,WASHBURN,TN,36.3106,-83.5937
37890,WHITE PINE,TN,36.0776,-83.2998
37891,WHITESBURG,TN,36.2621,-83.1458
37892,WINFIELD,TN,36.5598,-84.434
37901,KNOXVILLE,TN,36.0323,-83.8848
37902,KNOXVILLE,TN,35.9625,-83.9209
37909,KNOXVILLE,TN,35.946,-84.0235
37912,KNOXVILLE,TN,36.0055,-83.9773
37914,KNOXVILLE,TN,35.9918,-83.8496
37915,KNOXVILLE,TN,35.9721,-83.901
37916,KNOXVILLE,TN,35.9556,-83.9336
37917,KNOXVILLE,TN,35.998,-83.9152
37918,KNOXVILLE,TN,36.0501,-83.9226
37919,KNOXVILLE,TN,35.9244,-84.0015
37920,KNOXVILLE,TN,35.8929,-83.9387
37921,KNOXVILLE,TN,35.9793,-84.003
37922,KNOXVILLE,TN,35.858,-84.1194
37923,KNOXVILLE,TN,35.9331,-84.0761
37924,KNOXVILLE,TN,36.032,-83.8021
37927,KNOXVILLE,TN,35.9901,-83.9622
37928,KNOXVILLE,TN,35.9901,-83.9622
37929,KNOXVILLE,TN,35.9606,-83.9207
37930,KNOXVILLE,TN,35.9029,-83.9536
37931,KNOXVILLE,TN,35.9924,-84.1201
37932,KNOXVILLE,TN,35.9335,-84.1481
37933,KNOXVILLE,TN,35.9901,-83.9622
37934,KNOXVILLE,TN,35.8762,-84.1746
37938,KNOXVILLE,TN,36.1055,-83.946
37939,KNOXVILLE,TN,35.9901,-83.9622
37940,KNOXVILLE,TN,35.9901,-83.9622
37950,KNOXVILLE,TN,35.9901,-83.9622
37995,KNOXVILLE,TN,35.9606,-83.9207
37996,KNOXVILLE,TN,35.9901,-83.9622
37997,KNOXVILLE,TN,35.9901,-83.9622
37998,KNOXVILLE,TN,35.9351,-83.7503
38001,ALAMO,TN,35.8017,-89.1765
38002,ARLINGTON,TN,35.2752,-89.7295
38004,ATOKA,TN,35.4412,-89.7781
38006,BELLS,TN,35.7198,-89.0729
38007,BOGOTA,TN,36.164,-89.4384
38008,BOLIVAR,TN,35.2461,-89.0007
38010,BRADEN,TN,35.2886,-89.488
38011,BRIGHTON,TN,35.484,-89.7251
38012,BROWNSVILLE,TN,35.61,-89.2624
38014,BRUNSWICK,TN,35.2673,-89.7687
38015,BURLISON,TN,35.5399,-89.8177
38016,CORDOVA,TN,35.1602,-89.7816
